,article_title,article_url,journal_name,vol_title,vol_url,download
3545,Understanding the sufficiency of information for latent fingerprint value determinations,https://www.sciencedirect.com/science/article/pii/S0379073813000182,FSI,"Volume 230, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/230/issue/1,
3546,Statistical evaluation of the influence of writing postures on on-line signatures. Study of the impact of time,https://www.sciencedirect.com/science/article/pii/S0379073812004872,FSI,"Volume 230, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/230/issue/1,
3547,Time and spectral analysis methods with machine learning for the authentication of digital audio recordings,https://www.sciencedirect.com/science/article/pii/S037907381300087X,FSI,"Volume 230, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/230/issue/1,
3548,Differential Power Analysis as a digital forensic tool,https://www.sciencedirect.com/science/article/pii/S0379073813001965,FSI,"Volume 230, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/230/issue/1,
3549,Integrating forensic information in a crime intelligence database,https://www.sciencedirect.com/science/article/pii/S0379073812004641,FSI,"Volume 230, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/230/issue/1,
3550,Evidence evaluation for discrete data,https://www.sciencedirect.com/science/article/pii/S037907381300128X,FSI,"Volume 230, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/230/issue/1,
3551,Reliable support: Measuring calibration of likelihood ratios,https://www.sciencedirect.com/science/article/pii/S0379073813002375,FSI,"Volume 230, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/230/issue/1,
3552,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073813002612/pdfft?md5=fcdef1a566e5e4068fbc5fefb5b38e8c&pid=1-s2.0-S0379073813002612-main.pdf,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3553,Gas chromatography–mass spectrometry of JWH-018 metabolites in urine samples with direct comparison to analytical standards,https://www.sciencedirect.com/science/article/pii/S0379073813001400,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3554,Geographic diversity of Helicobacter pylori in cadavers: Forensic estimation of geographical origin,https://www.sciencedirect.com/science/article/pii/S037907381300114X,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3555,"Profiling counterfeit Cialis, Viagra and analogs by UPLC–MS",https://www.sciencedirect.com/science/article/pii/S0379073813001801,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3556,Trends in counterfeits amphetamine-type stimulants after its prohibition in Brazil,https://www.sciencedirect.com/science/article/pii/S0379073813001825,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3557,Cartridge case image matching using effective correlation area based method,https://www.sciencedirect.com/science/article/pii/S0379073813001680,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3558,Finite element analysis of pedestrian lower limb fractures by direct force: The result of being run over or impact?,https://www.sciencedirect.com/science/article/pii/S0379073813001837,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3559,Oral intercourse or secondary transfer? A Bayesian approach of salivary amylase and foreign DNA findings,https://www.sciencedirect.com/science/article/pii/S0379073813001850,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3560,Glucocorticosteroids as markers of death from hypothermia,https://www.sciencedirect.com/science/article/pii/S0379073813001370,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3561,Experimental and theoretical studies of the spreading of bloodstains on painted surfaces,https://www.sciencedirect.com/science/article/pii/S0379073813002004,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3562,Evaluation of DFO/PVP and its application to latent fingermarks development on thermal paper,https://www.sciencedirect.com/science/article/pii/S0379073813002016,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3563,Survey on batch-to-batch variation in spray paints: A collaborative study,https://www.sciencedirect.com/science/article/pii/S0379073813001278,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3564,Temperature-dependent appearance of forensically useful beetles on carcasses,https://www.sciencedirect.com/science/article/pii/S0379073813001904,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3565,Abiotic environmental factors influencing blowfly colonisation patterns in the field,https://www.sciencedirect.com/science/article/pii/S0379073813001898,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3566,Forensic profiling of sassafras oils based on comprehensive two-dimensional gas chromatography,https://www.sciencedirect.com/science/article/pii/S0379073813002028,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3567,An accurate method for microanalysis of carbon monoxide in putrid postmortem blood by head-space gas chromatography–mass spectrometry (HS/GC/MS),https://www.sciencedirect.com/science/article/pii/S0379073813002089,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3568,Genetic analysis of sudden unexplained death: A multidisciplinary approach,https://www.sciencedirect.com/science/article/pii/S0379073813002065,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3569,Can fatty acid and mineral compositions of sturgeon eggs distinguish between farm-raised versus wild white (Acipenser transmontanus) sturgeon origins in California? Preliminary report,https://www.sciencedirect.com/science/article/pii/S0379073813002247,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3570,Perspectives for Forensic Intelligence in anti-doping: Thinking outside of the box,https://www.sciencedirect.com/science/article/pii/S0379073813002302,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3571,"LC–MS/MS of some atypical antipsychotics in human plasma, serum, oral fluid and haemolysed whole blood",https://www.sciencedirect.com/science/article/pii/S0379073813000753,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3572,"Stability of some atypical antipsychotics in human plasma, haemolysed whole blood, oral fluid, human serum and calf serum",https://www.sciencedirect.com/science/article/pii/S0379073813001746,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3573,Age assessment using the Greulich and Pyle method on a heterogeneous sample of 300 Italian healthy and pathologic subjects,https://www.sciencedirect.com/science/article/pii/S0379073813001369,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3574,Estimation of sex from cranial measurements in a Western Australian population,https://www.sciencedirect.com/science/article/pii/S0379073813001394,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3575,Sexual and topological differences in palmprint and ridge density in the Caucasian Spanish population,https://www.sciencedirect.com/science/article/pii/S0379073813001679,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3576,Facial soft tissue thickness of Colombian adults,https://www.sciencedirect.com/science/article/pii/S0379073813001709,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3577,Who is this person? A comparison study of current three-dimensional facial approximation methods,https://www.sciencedirect.com/science/article/pii/S0379073813001849,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3578,Virtual assessment of perimortem and postmortem blunt force cranial trauma,https://www.sciencedirect.com/science/article/pii/S0379073813001886,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3579,Estimating postmortem interval using RNA degradation and morphological changes in tooth pulp,https://www.sciencedirect.com/science/article/pii/S0379073813001916,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3580,Is characterizing the digital forensic facial reconstruction with hair necessary? A familiar assessors’ analysis,https://www.sciencedirect.com/science/article/pii/S0379073813001928,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3581,Estimating the postmortem interval (PMI) using accumulated degree-days (ADD) in a temperate region of South Africa,https://www.sciencedirect.com/science/article/pii/S037907381300193X,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3582,Skull sutures: Changing morphology during preadolescent growth and its implications in forensic identification,https://www.sciencedirect.com/science/article/pii/S0379073813001941,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3583,"Tomodensitometric survey of the distance between thoracic and abdominal vital organs and the wall according to BMI, abdominal diameter and gender: Proposition of an indicative chart for the forensic activities",https://www.sciencedirect.com/science/article/pii/S0379073813001953,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3584,Positive identification of a burned body using an implanted orthopedic plate,https://www.sciencedirect.com/science/article/pii/S0379073813002211,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3585,Estimation of sex from the lower limb measurements of Sudanese adults,https://www.sciencedirect.com/science/article/pii/S0379073813002260,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3586,Virtopsy versus autopsy in unusual case of asphyxia: Case report,https://www.sciencedirect.com/science/article/pii/S0379073813001382,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3587,An investigation on body displacement after two drowning accidents,https://www.sciencedirect.com/science/article/pii/S0379073813001631,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3588,First record of Fannia leucosticta (Meigen) (Diptera: Fanniidae) breeding in human corpses,https://www.sciencedirect.com/science/article/pii/S0379073813001783,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3589,"A fatal stab wound causing selective injury to the left anterior descending coronary artery, myocardial infarction and delayed cardiac tamponade",https://www.sciencedirect.com/science/article/pii/S0379073813001795,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3590,Suicidal overdose with relapsing clomipramine concentrations due to a large gastric pharmacobezoar,https://www.sciencedirect.com/science/article/pii/S0379073813001813,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3591,Fatal extensive bone cement embolism: Histological findings confirmed by Fourier transform infrared spectroscopy,https://www.sciencedirect.com/science/article/pii/S0379073813001874,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3592,Human DNA extraction from empty puparia,https://www.sciencedirect.com/science/article/pii/S0379073813001990,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3593,Chlorprothixene in bodies after exhumation,https://www.sciencedirect.com/science/article/pii/S0379073813002077,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3594,Clinical difficulties and forensic diagnosis: Histopathological pitfalls of villus mesenchymal dysplasia in the third trimester causing foetal death,https://www.sciencedirect.com/science/article/pii/S0379073813002223,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3595,"The Neuroscience of Handwriting: Applications for Forensic Document Examination, M.P. Caligiuri, L.A. Mohammed. CRC Press, Boca Raton, FL (2012), 267 pp., Hardcover, US $139.95, ISBN: 978-1439871409",https://www.sciencedirect.com/science/article/pii/S0379073813001163,FSI,"Volume 229, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/229/issue/1,
3596,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073813002120/pdfft?md5=896d503010cb60b0e3637172fc25fee2&pid=1-s2.0-S0379073813002120-main.pdf,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3597,Publisher's note,https://www.sciencedirect.com/science/article/pii/S0379073813000820/pdfft?md5=d46474de3bd1bdc1d57b67ca4b5255f5&pid=1-s2.0-S0379073813000820-main.pdf,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3598,Behavioural aspects of terrorism,https://www.sciencedirect.com/science/article/pii/S0379073813000698,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3599,Forensic discrimination of blue ballpoint pens on documents by laser ablation inductively coupled plasma mass spectrometry and multivariate analysis,https://www.sciencedirect.com/science/article/pii/S0379073813000558,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3600,Lab-on-a-chip screening of methamphetamine and pseudoephedrine in samples from clandestine laboratories,https://www.sciencedirect.com/science/article/pii/S0379073813000571,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3601,The influence of stimulants on truck driver crash responsibility in fatal crashes,https://www.sciencedirect.com/science/article/pii/S0379073813000662,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3602,The restoration of serial numbers on vehicle glass using hydrofluoric acid,https://www.sciencedirect.com/science/article/pii/S0379073813000844,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3603,Fingerprint visualization enhancement by deposition of columnar thin films and fluorescent dye treatment,https://www.sciencedirect.com/science/article/pii/S0379073813000856,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3604,Estimation of age using aspartic acid racemisation in human dentin in Indian population,https://www.sciencedirect.com/science/article/pii/S0379073813000881,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3605,Influence of the type of fabric on the collection efficiency of gunshot residues,https://www.sciencedirect.com/science/article/pii/S0379073813000893,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3606,Manual strangulation: Experimental approach to the genesis of hyoid bone fractures,https://www.sciencedirect.com/science/article/pii/S0379073813000819,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3607,Postmortem catecholamine levels in pericardial and cerebrospinal fluids with regard to the cause of death in medicolegal autopsy,https://www.sciencedirect.com/science/article/pii/S037907381300073X,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3608,Effect of systematic dental shape modification in bitemarks,https://www.sciencedirect.com/science/article/pii/S0379073813000911,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3609,Dysregulation of heart and brain specific micro-RNA in sudden infant death syndrome,https://www.sciencedirect.com/science/article/pii/S0379073813001187,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3610,Blood drop size in passive dripping from weapons,https://www.sciencedirect.com/science/article/pii/S037907381300090X,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3611,Structural reliability of road accidents reconstruction,https://www.sciencedirect.com/science/article/pii/S0379073813000935,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3612,A microwave-assisted fluorescent labeling method for the separation and detection of amphetamine-like designer drugs by capillary electrophoresis,https://www.sciencedirect.com/science/article/pii/S037907381300131X,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3613,Comparing compression models for authorship attribution,https://www.sciencedirect.com/science/article/pii/S0379073813000923,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3614,CdS/polymer nanocomposites synthesized via surface initiated RAFT polymerization for the fluorescent detection of latent fingermarks,https://www.sciencedirect.com/science/article/pii/S0379073813001308,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3615,The identification of 4-methylamphetamine and its synthesis by-products in forensic samples,https://www.sciencedirect.com/science/article/pii/S0379073813001254,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3616,"Cytochrome b as a useful tool for the identification of blowflies of forensic interest (Diptera, Calliphoridae)",https://www.sciencedirect.com/science/article/pii/S0379073813001230,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3617,Molecular pathology of pulmonary edema in forensic autopsy cases with special regard to fatal hyperthermia and hypothermia,https://www.sciencedirect.com/science/article/pii/S0379073813001412,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3618,Evaluating the efficacy of various thermo-stable polymerases against co-extracted PCR inhibitors in ancient DNA samples,https://www.sciencedirect.com/science/article/pii/S0379073813001151,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3619,Capillary electrophoretic and extraction conditions for the analysis of Catha edulis FORKS active principles,https://www.sciencedirect.com/science/article/pii/S0379073813001205,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3620,Identification of sarcosaprophagous Diptera species through DNA barcoding in wildlife forensics,https://www.sciencedirect.com/science/article/pii/S0379073813001242,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3621,Characterisation of chemical component migration in automotive paint by synchrotron infrared imaging,https://www.sciencedirect.com/science/article/pii/S0379073813000534,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3622,Study of TATP: Method for determination of residual acids in TATP,https://www.sciencedirect.com/science/article/pii/S0379073813000133,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3623,Morphometric sexual dimorphism of human sternum in a north Indian autopsy sample: Sexing efficacy of different statistical techniques and a comparison with other sexing methods,https://www.sciencedirect.com/science/article/pii/S0379073813001734,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3624,Comparing two methods of univariate discriminant analysis for sex discrimination in an Iberian population,https://www.sciencedirect.com/science/article/pii/S0379073813001692,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3625,Reconsideration of bone postmortem interval estimation by UV-induced autofluorescence,https://www.sciencedirect.com/science/article/pii/S0379073813001667,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3626,Sex determination from calcaneus in Korean using discriminant analysis,https://www.sciencedirect.com/science/article/pii/S0379073813001655,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3627,Estimation of stature from the upper limb measurements of Sudanese adults,https://www.sciencedirect.com/science/article/pii/S0379073813001424,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3628,Aging adult skull remains through radiological density estimates: A comparison of different computed tomography systems and the use of computer simulations to judge the accuracy of results,https://www.sciencedirect.com/science/article/pii/S0379073813000716,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3629,Morphometry of the soft tissues of the orbital region in Northern Sudanese persons,https://www.sciencedirect.com/science/article/pii/S0379073813000686,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3630,Sex and age related non-metric variation of the human sternum in a Northwest Indian postmortem sample: A pilot study,https://www.sciencedirect.com/science/article/pii/S0379073813000674,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3631,The potential of forensic analysis on human bones found in riverine environment,https://www.sciencedirect.com/science/article/pii/S0379073813001722,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3632,Female same gender stalking: A brief review of the literature and case report,https://www.sciencedirect.com/science/article/pii/S0379073813001710,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3633,Analysis of 4-MEC in biological and non-biological material—Three case reports,https://www.sciencedirect.com/science/article/pii/S0379073813001643,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3634,Extended suicide by use of a chain saw,https://www.sciencedirect.com/science/article/pii/S0379073813001436,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3635,Urinary determination of 2-isopropyl-4-methyl-6-hydroxypyrimidine in case of non fatal poisoning with diazinon,https://www.sciencedirect.com/science/article/pii/S0379073813001357,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3636,"Development of a field kit for use by non-scientists for chemical tracking using 5-(4-nitrophenyl)-2,4-pentadien-1-al",https://www.sciencedirect.com/science/article/pii/S0379073813001291,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3637,Unexpected death: Anaphylactic intraoperative death due to Thymoglobulin carbohydrate excipient,https://www.sciencedirect.com/science/article/pii/S0379073813001229,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3638,Mapping simulated scenes with skeletal remains using differential GPS in open environments: An assessment of accuracy and practicality,https://www.sciencedirect.com/science/article/pii/S0379073813000947,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3639,Asphyxial death related to postextraction hematoma in an elderly man,https://www.sciencedirect.com/science/article/pii/S0379073813000868,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3640,A planned complex suicide by gunshot and vehicular crash,https://www.sciencedirect.com/science/article/pii/S0379073813000832,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3641,Unusual blood spatter patterns on the firearm and hand: A backspatter analysis to reconstruct the position and orientation of a firearm,https://www.sciencedirect.com/science/article/pii/S0379073813000777,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3642,Unusual suicide with a chainsaw,https://www.sciencedirect.com/science/article/pii/S0379073813000765,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3643,Tracheal injury added to cervical bone destruction due to the impact of hitting the water surface: Four immersed adult bodies,https://www.sciencedirect.com/science/article/pii/S0379073813000741,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3644,Car-to-pedestrian accident with a unique decollement injury,https://www.sciencedirect.com/science/article/pii/S0379073813000728,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3645,Sudden death due to a dissecting intramural hematoma of the esophagus (DIHE) in a woman with severe neurofibromatosis-related scoliosis,https://www.sciencedirect.com/science/article/pii/S0379073813000704,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3646,The role of post-mortem imaging in a case of sudden death due to ascending aorta aneurysm rupture,https://www.sciencedirect.com/science/article/pii/S0379073813000601,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3647,Incidence of anabolic steroid counterfeiting in Brazil,https://www.sciencedirect.com/science/article/pii/S0379073813001217,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3648,Corrigendum to “The time-dependant post-mortem redistribution of antipsychotic drugs” [Forensic Sci. Int. 222 (2012) 223–227],https://www.sciencedirect.com/science/article/pii/S0379073813001175/pdfft?md5=949db7eb24c809de8989c5b868e05a67&pid=1-s2.0-S0379073813001175-main.pdf,FSI,"Volume 228, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/228/issue/1,
3649,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073813001461/pdfft?md5=307e1df83f6228e992e921b0cf734832&pid=1-s2.0-S0379073813001461-main.pdf,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3650,Editorial,https://www.sciencedirect.com/science/article/pii/S0379073813000789,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3651,Countermeasures against chemical terrorism in Japan,https://www.sciencedirect.com/science/article/pii/S0379073812005245,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3652,25C-NBOMe – New potent hallucinogenic substance identified on the drug market,https://www.sciencedirect.com/science/article/pii/S0379073812003908,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3653,Detection of buphedrone in biological and non-biological material – Two case reports,https://www.sciencedirect.com/science/article/pii/S0379073812003970,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3654,URB-754: A new class of designer drug and 12 synthetic cannabinoids detected in illegal products,https://www.sciencedirect.com/science/article/pii/S0379073812004343,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3655,DNA sequence analyses of blended herbal products including synthetic cannabinoids as designer drugs,https://www.sciencedirect.com/science/article/pii/S0379073812004434,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3656,Chemical profiling of seized methamphetamine putatively synthesized from phenylacetic acid derivatives,https://www.sciencedirect.com/science/article/pii/S0379073812003994,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3657,Methamphetamine and amphetamine concentrations in survivors of body-packer syndrome in Japan,https://www.sciencedirect.com/science/article/pii/S0379073812004598,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
3658,Analysis of pharmaceutical impurities in the methamphetamine crystals seized for drug trafficking in Korea,https://www.sciencedirect.com/science/article/pii/S0379073812005221,FSI,"Volume 227, Issues 1–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/227/issue/1,
